4.706313614798804390e-01,1.158605001070957680e-01,1.215233148268245883e-01,1.081794557183137773e+00,6.497979076659192721e-01,-3.074139752245057533e-01,6.616134738874561716e-01,1.000000000000000000e+00
-7.125071677819417859e-01,3.805433028043658239e-01,-8.120554300911368706e-02,9.771200154190476939e-01,1.522292802270732714e+00,-6.971498865008514123e-01,-5.623172198138034483e-01,1.000000000000000000e+00
3.409769406549109094e-01,-4.035566707810374631e-01,1.387266288279602466e-01,1.076774277130085666e+00,1.103759818858060848e+00,-1.933522706377218681e-01,1.596609430364685778e-01,1.000000000000000000e+00
-1.201156368273502591e-02,-1.016486774118599445e+00,6.949341023389972172e-01,7.541541956201450736e-01,1.697781934852634844e+00,-3.280953683180771185e-01,1.511120223789217953e-01,1.000000000000000000e+00
1.261090797956803566e+00,7.087811119520101011e-01,-8.355556394933855158e-02,1.351096455824814857e+00,3.590503944370103118e-01,8.322220534243486290e-01,-5.699009499101437975e-02,0.000000000000000000e+00
1.119489209031880872e+00,-1.308305430212290399e-01,-2.052389531988349156e-02,7.980505445677930076e-01,4.278676259880952459e-01,8.026108716231588058e-01,-5.647823261455534732e-02,0.000000000000000000e+00
-9.286594752598856806e-01,5.306220360659019003e-02,-3.983701116540596110e-01,3.989983303971539330e-01,1.289716546482781556e+00,3.834304336983601624e-01,6.428462232395611986e-01,1.000000000000000000e+00
-7.736678432327901422e-01,4.163744442925098044e-01,-1.685534862692509572e-01,1.168421511458268780e+00,5.404901044655290310e-01,-4.902731635581513703e-01,-5.523154962092442499e-01,1.000000000000000000e+00
-1.941314432804786688e-02,-4.144633145096857096e-01,5.945800064223782933e-01,1.481554506021729445e+00,1.515164366125077322e+00,7.565958421601050032e-01,9.488880696319239305e-02,1.000000000000000000e+00
4.396732735135467918e-01,1.226430810571200736e+00,5.191775924512862517e-01,1.477289790553089066e+00,1.183848626612439281e+00,4.286671229822555987e-04,4.260997565477593341e-01,1.000000000000000000e+00
1.648529971220745738e-01,2.022376614252704152e-01,7.962989276701768482e-01,6.426621051079641767e-01,-4.142084652251550869e-01,1.086280871995441988e+00,1.422938725144501593e+00,0.000000000000000000e+00
-4.346841251156309816e-01,-5.820024550016766884e-01,-6.057902459535519091e-02,1.474432622723420572e+00,8.103770461143703363e-01,-1.265607881429063053e-01,-4.895110647878985199e-01,1.000000000000000000e+00
8.588238433404031813e-01,1.705898145016782053e-01,6.735796467043023705e-01,1.315046579065752175e+00,1.468701355236016193e+00,5.508602432945396421e-01,2.435085782101404361e-01,1.000000000000000000e+00
-2.590678846275143443e-01,1.497230020273797313e-01,2.543450400951041135e-01,1.462872300351285348e+00,1.711832790121195380e+00,5.937527602563276163e-01,4.282850568820236181e-01,1.000000000000000000e+00
2.028322285999455965e-01,-3.032008811234688239e-01,-1.181589530520615439e+00,1.198233485814423238e+00,1.480683244024963763e+00,2.760087689759137264e-02,-2.979537204065232925e-01,1.000000000000000000e+00
6.668348705739772786e-01,1.684056361937324442e-01,5.420805084774329430e-01,7.187241131906333402e-01,9.241731639828980605e-01,-5.834940910703318995e-01,6.034496744858656170e-01,1.000000000000000000e+00
-7.267265724386942627e-02,-2.390170063158744973e-01,8.648490397791344653e-02,1.368309966450285131e+00,1.664370715049624749e+00,-2.255130593077030732e-01,-2.140096278543508757e-01,1.000000000000000000e+00
6.735644820481971884e-01,5.650810929295818630e-01,5.803636421587464733e-01,2.033834052811812398e+00,8.558798589918874544e-01,5.486933887378915298e-01,4.624912604329005084e-01,0.000000000000000000e+00
-1.412388553916127110e-01,1.143777901085906851e-01,-6.464906761175938099e-01,8.884779433507661306e-01,1.110106592572401185e+00,3.494879091723835374e-01,7.805267624110269475e-02,1.000000000000000000e+00
-3.271404721109371500e-02,-4.347077157763050148e-01,1.607930978259079074e-02,1.368387704451583753e+00,1.260200881367678827e+00,7.828687449836825574e-02,4.388157356301334855e-01,1.000000000000000000e+00
1.257108037023232650e-01,-2.310073555448271393e-02,-2.119738310373948109e-01,2.106899257854470964e-01,1.481935259499703061e+00,-7.200605645397062382e-01,-1.021246560396555786e-01,1.000000000000000000e+00
2.060420473974559297e+00,7.762237739641563161e-01,-8.347634746473846512e-01,3.509554355446697915e-02,-4.287647381023351051e-02,1.955797506002179720e+00,3.330448709132434737e-01,0.000000000000000000e+00
-7.352228021994611229e-02,2.346538962099473380e-01,-3.641361630094207547e-01,1.195360687961550594e+00,1.017431088055727573e+00,7.821793367965518273e-02,-1.202371898264904315e+00,1.000000000000000000e+00
-1.672077946075705146e-01,-2.941785112328201834e-01,-4.439395927680886422e-01,1.155281241852138763e+00,1.096194587451689989e-01,8.638101884573871070e-01,8.777624900350434745e-01,0.000000000000000000e+00
-1.258834135351845074e-01,-1.192228335747811119e-01,4.204593182652179850e-01,1.602866903076436422e-01,9.815485796356163695e-01,-5.450598549690227439e-03,-1.428042586945224013e-01,1.000000000000000000e+00
7.425880518196359414e-01,-3.851084573656621823e-01,-4.377810502166314399e-01,6.767708952398453492e-01,-2.961902302436873469e-01,8.217682930984784306e-01,-2.145383254852131494e-01,0.000000000000000000e+00
-2.320253131316601658e-01,-2.351738539547658657e-01,2.253039177078597910e-01,7.375018365758775341e-01,1.891992885477549180e-01,1.219218362467532207e-01,-1.252146661051606602e-01,1.000000000000000000e+00
-5.020562123792233766e-01,3.164093180545497486e-01,-2.548948644798680885e-01,4.460373869025688887e-01,1.377007035697244586e+00,6.448605390594851217e-02,-1.181832770002063437e+00,1.000000000000000000e+00
-6.161562630113494032e-01,5.468828237142441262e-01,-2.021826628401625914e-01,9.122260406845004166e-01,9.374813578398003555e-01,-1.070880516852843883e-01,2.652293949695193609e-01,1.000000000000000000e+00
2.597444370740062403e-01,-1.413046337456128065e-01,8.130267252501902076e-02,7.364523256736066337e-02,1.879502309006444438e+00,-3.019612968718582424e-01,-1.674253648055894494e-01,1.000000000000000000e+00
1.038829394959517177e-01,2.428062900747598729e-01,1.391144281388204812e-02,8.189997305047480580e-01,1.622809156109107143e+00,2.331988746238061738e-01,-8.446204614913501718e-01,1.000000000000000000e+00
-2.735369282607987285e-01,-8.361398467446351512e-02,-1.870723205039542536e-01,1.187627628371978439e+00,1.655028107686586480e+00,-8.337844879741344029e-01,-7.091514540869282568e-01,1.000000000000000000e+00
-3.061968923606571691e-01,6.159683068239873299e-02,-2.213857783430983051e-01,1.490169335108881832e+00,8.945958377468944400e-01,1.195267738572929339e+00,-3.892389077216184406e-02,1.000000000000000000e+00
