3.386304570286845506e-01,4.072200349487049148e-02,5.708853949117015381e-01,9.058465167508993332e-01,9.630855740408127419e-01,-7.094119323077083816e-01,-4.103118891581684080e-01,1.000000000000000000e+00
4.344629485711148931e-02,5.037501807499380480e-01,3.218411007797563061e-01,1.236309988840661456e+00,2.337550231393457523e+00,-4.680327705088806467e-01,7.607938953236735857e-01,1.000000000000000000e+00
8.462918680601926313e-01,2.364060404033514473e-01,-1.396234514036010788e-01,7.144127718100150570e-01,2.708369681811065854e-01,-4.175456265298427977e-02,8.594643210811787892e-02,1.000000000000000000e+00
8.270320732829440358e-01,-1.728642367539071356e-01,5.588473268604334798e-01,1.235338889806708362e+00,6.403014550432766239e-01,1.458634628989702864e-01,2.104110053694880911e-01,1.000000000000000000e+00
2.037833558601183981e+00,2.887688949551027728e-01,9.824696160927443023e-01,1.071486736588523669e+00,2.474490463578050914e+00,-7.342273357133934919e-01,-7.533156352264898381e-02,1.000000000000000000e+00
1.010296833019808771e+00,1.118641691613047717e+00,2.454247695176103028e-01,1.672415370030904569e+00,1.416816146683385735e+00,7.472397862746301689e-01,8.809774959419856832e-02,1.000000000000000000e+00
-3.490513626254426183e-01,3.060224005294777117e-01,1.759844221626118976e+00,8.825228713117169721e-02,3.939530176230823244e-01,-4.973957279368164675e-01,1.427699636441753572e+00,0.000000000000000000e+00
1.681289842059144224e+00,-8.976229881610116035e-01,6.544656094643258593e-01,1.247543926905072986e+00,7.139745668629117192e-01,-5.902646821553210188e-01,1.514256669336721227e-02,1.000000000000000000e+00
9.064038378716795519e-01,-3.895037200988574200e-01,-4.619278432823676339e-01,7.555508730200350964e-01,5.469784736391403168e-02,-1.302462931699261417e-01,1.205090729302582125e-01,1.000000000000000000e+00
1.142547769387566081e+00,-5.877263729094572842e-01,-7.957545799835947786e-01,9.499797849184351550e-01,1.337940604569946679e+00,-9.782235204449406252e-02,-2.199045511433527639e-02,1.000000000000000000e+00
8.483328424366247678e-01,3.128258439717656464e-02,3.399611890314200441e-02,7.975831691293746584e-01,1.367318966141825021e+00,-8.856358070935363980e-01,-3.475633369894519653e-01,1.000000000000000000e+00
1.564801352767952292e+00,1.755554176365724806e-01,-1.738142904617404061e-02,5.788132786496698046e-01,8.451335703232822905e-01,3.585642955730338755e-01,-4.177688755989034664e-01,1.000000000000000000e+00
1.324181632149815657e-01,1.037870428589246607e+00,-9.108339182881429463e-02,5.495950262213893378e-01,1.010093484833226807e+00,-4.593620275645868833e-01,-8.797171037499222912e-01,1.000000000000000000e+00
1.574111057380961132e+00,-1.319979694728515562e-01,-5.311900163779497142e-01,9.162643858211112491e-01,1.542940227213708049e+00,-2.831183443698887525e-01,-1.732109223155923194e-01,1.000000000000000000e+00
